PID,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,SalePrice,MS Zoning,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Sale Type,Sale Condition
534427140,75.0,7388,5,1959,2002,0.0,405.0,658.0,1063.0,1327,0,1327,1.0,1,0,3,1,7,0,1974.0,2.0,624.0,0,0,0,150750,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
534429030,70.0,9842,4,1962,1962,0.0,0.0,0.0,0.0,1224,0,1224,0.0,2,0,2,2,6,0,1962.0,2.0,462.0,0,0,0,101800,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,CarPort,Unf,TA,TA,Y,WD ,Normal
534430090,57.0,8280,6,1950,1950,0.0,0.0,932.0,932.0,932,0,932,0.0,1,0,2,1,4,1,1950.0,1.0,306.0,0,0,214,124000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,Normal
534431020,85.0,12172,5,1940,1996,0.0,130.0,433.0,822.0,908,0,908,0.0,1,0,2,1,4,0,1975.0,2.0,512.0,284,24,0,138500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,HdBoard,None,TA,TA,PConc,TA,TA,No,LwQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
534450090,50.0,5000,1,1946,1950,0.0,0.0,0.0,0.0,334,0,334,0.0,1,0,1,1,2,0,1979.0,0.0,0.0,0,0,0,39300,RL,Pave,Reg,Low,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Fa,Fa,Slab,None,None,None,None,None,GasA,Fa,N,FuseF,Fa,Typ,None,None,None,None,None,N,WD ,Normal
534450110,50.0,5000,3,1946,1950,0.0,299.0,367.0,666.0,666,0,666,0.0,1,0,2,1,4,0,1979.0,0.0,0.0,0,52,0,64500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,Fa,Fa,CBlock,Fa,Fa,No,LwQ,Unf,GasA,Fa,N,SBrkr,Gd,Typ,None,None,None,None,None,N,WD ,Normal
534451020,51.0,3500,3,1945,1950,0.0,144.0,226.0,370.0,442,228,670,1.0,1,0,2,1,4,0,1979.0,0.0,0.0,0,21,0,64000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,N,FuseA,Fa,Typ,None,None,None,None,None,N,WD ,Normal
534453080,50.0,5175,5,1958,2000,0.0,150.0,254.0,808.0,808,0,808,0.0,1,0,2,1,5,0,1963.0,1.0,308.0,143,0,0,112000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,ALQ,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,COD,Normal
534475170,100.0,9500,6,1964,1978,272.0,442.0,374.0,816.0,1127,850,1977,0.0,1,1,4,1,9,1,1964.0,2.0,540.0,0,52,0,165000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkCmn,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
534476080,80.0,9600,5,1955,1955,176.0,368.0,710.0,1078.0,1150,0,1150,1.0,1,0,2,1,6,0,1955.0,1.0,288.0,0,0,0,144000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,WD ,Normal
534478140,95.0,11345,5,1948,1950,567.0,220.0,708.0,928.0,928,992,1920,0.0,2,0,4,2,10,0,1948.0,2.0,400.0,0,0,0,137000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,Roll,AsbShng,AsbShng,Stone,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,Fa,Y,WD ,Normal
534479120,79.0,9492,5,1941,1950,0.0,368.0,359.0,768.0,968,408,1376,1.0,1,0,3,1,6,1,1941.0,1.0,240.0,0,0,0,105000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,Normal
534479140,79.0,9480,5,1942,1995,224.0,386.0,342.0,728.0,888,756,1644,0.0,1,1,3,1,7,2,1942.0,1.0,312.0,168,0,0,146500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,Stone,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,Normal
535101150,63.0,8668,5,1968,1968,0.0,0.0,1560.0,1560.0,1560,0,1560,0.0,2,0,4,2,8,0,1968.0,3.0,792.0,0,0,0,126000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
535102010,68.0,10050,5,1966,1966,87.0,602.0,191.0,793.0,1280,0,1280,0.0,2,0,3,1,6,1,1966.0,2.0,432.0,140,40,0,175000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Basment,Fin,TA,TA,Y,WD ,Normal
535105110,100.0,9600,6,1961,1961,291.0,600.0,618.0,1218.0,1254,0,1254,1.0,1,0,3,1,6,1,1961.0,2.0,525.0,0,0,0,158500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,WdShing,Wd Shng,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,Normal
535106140,70.0,10150,5,1958,1958,1.0,456.0,456.0,912.0,912,0,912,0.0,1,0,2,1,5,0,1958.0,1.0,275.0,0,0,0,114500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,FuseA,TA,Typ,None,Attchd,RFn,TA,TA,Y,COD,Normal
535106180,78.0,11344,5,1958,1958,180.0,460.0,414.0,874.0,874,650,1524,0.0,1,1,3,1,7,0,1958.0,1.0,315.0,0,0,0,144000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasW,TA,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
535126180,68.0,18450,6,1965,1979,113.0,187.0,111.0,1021.0,1465,915,2380,0.0,2,1,3,1,7,1,1965.0,2.0,596.0,0,265,0,129000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,TA,Gd,CBlock,Gd,TA,No,LwQ,Rec,GasA,TA,Y,SBrkr,TA,Sev,Po,CarPort,Unf,TA,TA,Y,WD ,Abnorml
535151020,73.0,8760,6,1957,1999,0.0,873.0,63.0,936.0,936,0,936,1.0,1,0,2,1,4,0,1957.0,1.0,315.0,0,0,0,141000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
535151100,65.0,6860,5,1956,1956,54.0,908.0,100.0,1008.0,1008,0,1008,1.0,1,0,3,1,6,0,1964.0,1.0,308.0,0,0,0,131000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Fa,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
535151110,60.0,8250,5,1963,1963,0.0,288.0,765.0,1053.0,1053,0,1053,1.0,1,0,3,1,6,0,1994.0,2.0,692.0,240,0,0,142100,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,2Types,RFn,TA,TA,Y,WD ,Normal
535152060,70.0,8176,5,1958,1992,0.0,846.0,210.0,1056.0,1056,0,1056,1.0,1,0,3,1,6,0,1958.0,1.0,308.0,0,0,0,139000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
535154080,75.0,9750,6,1958,1958,243.0,608.0,834.0,1442.0,1442,0,1442,0.0,1,1,4,1,7,0,1958.0,1.0,301.0,0,0,275,157900,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,COD,Normal
535155110,80.0,9250,5,1954,2005,0.0,480.0,108.0,1056.0,1056,0,1056,0.0,1,0,3,1,6,0,1954.0,1.0,260.0,390,0,0,139400,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
535176070,90.0,11988,6,1957,1957,0.0,777.0,467.0,1244.0,1244,0,1244,0.0,1,1,3,1,6,2,1957.0,1.0,336.0,0,40,0,150000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,Normal
535177020,70.0,9100,5,1960,1960,69.0,0.0,1144.0,1144.0,1144,0,1144,0.0,1,0,3,1,6,1,1960.0,1.0,336.0,0,0,0,120000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,Normal
535177110,80.0,9736,6,1957,1969,289.0,668.0,525.0,1331.0,1721,0,1721,0.0,1,0,4,1,8,3,1957.0,2.0,464.0,0,0,0,174850,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
535179120,72.0,9770,5,1957,1957,0.0,512.0,410.0,922.0,922,0,922,1.0,1,0,2,1,5,0,1957.0,1.0,308.0,0,34,0,116000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
535180030,72.0,10152,5,1956,1956,120.0,586.0,462.0,1048.0,1048,0,1048,1.0,1,0,3,1,6,0,1956.0,1.0,286.0,0,20,0,135000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
535181030,68.0,12155,6,1970,1970,0.0,1237.0,420.0,1657.0,1657,0,1657,0.0,2,0,3,1,7,1,1970.0,2.0,484.0,0,0,0,163500,RL,Pave,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
535181140,70.0,12198,5,1955,1975,0.0,780.0,424.0,1204.0,1411,0,1411,0.0,1,0,3,1,7,1,1955.0,1.0,310.0,278,82,0,130000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,Av,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,COD,Normal
535300040,75.0,10050,5,1955,1955,0.0,288.0,928.0,1216.0,1216,0,1216,1.0,1,0,3,1,5,0,1955.0,1.0,336.0,0,0,0,129500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,WD ,Normal
535301060,60.0,11556,5,1953,2006,0.0,408.0,456.0,864.0,1154,0,1154,0.0,1,1,3,1,6,0,1962.0,1.0,336.0,63,0,0,142000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,MetalSd,None,TA,Ex,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,Ex,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
535301160,70.0,8078,5,1958,1958,260.0,0.0,1560.0,1560.0,1560,0,1560,0.0,2,0,4,2,8,0,1958.0,2.0,484.0,0,0,0,128600,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
535302070,60.0,10950,6,1952,1952,0.0,441.0,507.0,948.0,948,0,948,0.0,1,0,2,1,5,0,1952.0,2.0,410.0,0,48,0,125000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,WD ,Normal
535304170,68.0,7942,6,1953,1953,0.0,85.0,0.0,1040.0,1040,0,1040,0.0,1,0,3,1,6,0,1953.0,1.0,293.0,0,0,0,136000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,ALQ,GasA,TA,Y,FuseF,TA,Typ,None,Attchd,Fin,TA,TA,Y,WD ,Normal
535305180,66.0,8923,5,1953,2006,0.0,643.0,365.0,1008.0,1008,0,1008,1.0,1,0,2,1,6,0,1953.0,1.0,240.0,0,18,0,134500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
535325090,71.0,8540,5,1956,2003,0.0,114.0,120.0,925.0,925,0,925,1.0,1,0,3,1,5,0,1956.0,1.0,252.0,152,0,0,127000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,Rec,ALQ,GasA,TA,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
535325280,60.0,7134,5,1955,1955,0.0,384.0,0.0,384.0,1360,0,1360,0.0,1,0,3,1,6,1,1962.0,2.0,572.0,0,50,0,130000,RL,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,TA,Detchd,Unf,TA,TA,Y,WD ,Normal
535325320,55.0,7150,4,1955,1955,0.0,150.0,1040.0,1190.0,1040,500,1540,1.0,1,0,4,1,7,0,2002.0,1.0,352.0,0,0,0,115000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,Fa,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
535327160,70.0,8400,5,1955,1955,0.0,793.0,130.0,923.0,925,0,925,1.0,1,0,3,1,5,2,1955.0,1.0,390.0,81,0,0,116900,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,Normal
535327200,70.0,13300,5,1956,2000,0.0,377.0,551.0,928.0,928,0,928,0.0,1,0,2,1,4,0,1956.0,1.0,252.0,261,0,156,132000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
535353050,75.0,9532,4,1953,1953,0.0,595.0,156.0,1105.0,1647,0,1647,1.0,1,0,3,1,6,1,1953.0,1.0,280.0,225,0,0,153000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Gd,Y,SBrkr,TA,Min1,Fa,Attchd,Fin,TA,TA,Y,WD ,Normal
535353130,68.0,15783,5,1952,1952,0.0,292.0,632.0,924.0,924,0,924,0.0,1,0,2,1,6,0,1952.0,1.0,420.0,0,324,0,112500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
535353160,60.0,14190,4,1890,2006,0.0,0.0,925.0,925.0,1000,544,1544,0.0,2,0,3,1,7,0,1979.0,0.0,0.0,231,0,0,138000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,None,None,None,None,N,WD ,Normal
535354050,60.0,9600,5,1949,2003,0.0,220.0,625.0,845.0,893,0,893,0.0,1,0,2,1,4,0,1985.0,2.0,576.0,0,0,0,135000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
535354260,68.0,12099,5,1953,2004,0.0,198.0,1018.0,1216.0,1216,0,1728,1.0,1,0,3,1,7,1,1953.0,1.0,371.0,200,0,0,156000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,Normal
535355020,113.0,21281,5,1935,2007,0.0,0.0,666.0,666.0,1308,1778,3086,0.0,3,1,4,1,9,0,2007.0,3.0,1200.0,0,208,290,301600,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,MetalSd,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Min1,None,BuiltIn,Unf,TA,TA,Y,WD ,Family
535375130,60.0,10134,5,1940,1950,0.0,0.0,735.0,735.0,735,299,1034,0.0,1,0,2,1,5,0,1940.0,1.0,240.0,0,39,0,109000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,Normal
535376010,55.0,5500,4,1956,1956,0.0,0.0,882.0,882.0,882,0,882,0.0,1,0,1,1,4,0,1979.0,0.0,0.0,0,0,0,103200,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,WD ,Normal
535378080,60.0,10284,4,1925,1993,0.0,1030.0,55.0,1151.0,845,436,1281,1.0,2,0,1,1,6,0,1978.0,2.0,580.0,0,0,0,128500,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,ALQ,LwQ,GasA,Ex,Y,SBrkr,TA,Mod,None,Detchd,Unf,TA,TA,Y,WD ,Abnorml
535379060,60.0,10800,4,1927,2007,0.0,0.0,656.0,656.0,968,0,968,0.0,2,0,4,1,5,0,1928.0,1.0,216.0,0,0,0,64500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,Fa,Y,WD ,Normal
535379110,60.0,10800,5,1895,1999,0.0,0.0,736.0,736.0,751,783,1534,0.0,1,1,3,1,6,0,1979.0,0.0,0.0,0,112,0,148000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,HdBoard,None,TA,Gd,CBlock,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,None,None,None,None,N,WD ,Normal
535382150,60.0,5400,5,1920,1950,0.0,0.0,691.0,691.0,691,0,691,0.0,1,0,2,1,4,0,1920.0,1.0,216.0,0,20,94,86000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,Ex,Typ,None,Detchd,Unf,Fa,TA,N,WD ,Abnorml
535402140,93.0,10090,7,1963,1999,364.0,242.0,0.0,725.0,1035,616,1651,0.0,2,0,4,1,6,2,1963.0,1.0,276.0,460,46,0,172000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,TA,BuiltIn,Unf,TA,TA,Y,WD ,Normal
